filesize,extflag,entropy,malicious
98816,1,6.94719502198269,1
302592,1,6.178077181590535,1
399360,1,7.722994326718835,1
141824,1,7.61080598853402,1
121704,1,6.575321835373607,0
372192,1,6.597125479125406,1
66064,1,5.622914695373909,0
43520,1,6.782571082440044,1
278514,1,7.915066748203303,1
150736,1,6.576280337578488,0
95744,1,7.620281531270325,1
100864,1,7.37549288951814,1
92160,1,6.5912404536024525,1
24576,1,5.808955688231912,0
47616,1,3.539658550336399,0
8192,1,0.9428960418968249,0
120832,1,5.386749750494314,1
407040,1,6.439597657473886,1
201728,1,5.153729436654026,1
65536,1,5.061439478577457,1
22016,1,4.247060386688808,1
4712168,1,7.973567728228217,0
2323664,1,6.6810830906583805,0
65536,1,7.924792314474833,1
11984,1,6.092070260987387,0
226142,1,5.870020101872415,1
107024,1,5.957922570623099,0
196608,1,6.978852628168784,1
113664,1,5.450081771214867,1
626688,1,7.813226822541512,1
118784,1,5.489724155603371,1
44032,1,6.2370364266664415,0
80696,1,5.547570827939914,0
187352,1,6.554470088199576,0
103424,1,5.678289113432146,1
253440,1,7.587716105393023,1
344576,1,7.733300438873253,1
388608,1,7.978713604821148,1
5563120,0,6.485363142891799,0
125952,1,5.311199235517496,1
22016,1,6.07987424027746,1
93696,1,7.627663998015047,1
392304,1,6.234579138259543,0
15872,1,5.618069297052511,0
103424,1,5.678278044238184,1
49536,1,4.477650911268826,0
89112,1,5.94490832186302,0
180224,1,5.634739306599901,0
92912,1,6.649492069782774,0
553888,1,7.136066154363883,0
117760,1,5.227761977493721,1
148996,1,7.404988922169452,1
46360,1,6.391509199382273,0
3765760,1,3.5463676795977883,0
273160,1,6.576707904405939,0
94720,1,7.647277844007367,1
15376,1,6.803292065391567,0
1745424,1,6.469352011743662,0
157184,1,7.901801569747962,1
14336,1,5.496306895678108,0
109568,1,5.973285154435122,0
39936,1,6.034487746813304,0
188416,1,6.120299800716619,0
780288,1,6.555200184076946,1
187852,1,6.947592128402103,1
1712672,1,5.863558558081969,0
119808,1,6.173435443159922,0
799568,1,6.395959540562793,0
553600,1,6.425046508148172,0
331908,1,6.047219359129936,0
660840,1,5.696388550660873,0
91136,1,6.068234542533131,0
52781,1,7.733500645375573,1
75128,1,5.648137547776076,0
123904,1,5.184968539685546,1
252928,1,7.068731320020828,1
19360,1,5.9492157443565645,0
678912,1,6.447457217835738,0
73728,1,4.448504956105966,1
340480,1,7.557033644296311,1
53760,1,6.089325575919747,0
81920,1,6.19160121532903,1
524704,1,6.149509285807658,0
144896,1,6.984432729471054,1
684064,1,5.993346519936488,0
506648,1,7.001287776707046,0
873216,1,6.491461969771435,0
233472,1,5.521198458864555,1
28672,1,5.975506198609353,1
92672,1,7.650022404814144,1
2314332,1,6.085232025482685,0
93799,1,7.649032793167118,1
23456,1,6.224444704696181,0
395776,1,7.746381929686044,1
294990,1,6.362311494944917,0
4584688,1,7.999019870831082,0
247296,1,7.625450686279794,1
1967616,1,5.74817860072051,0
94720,1,7.646216918365031,1
27552,1,5.723789108928771,0
184832,1,7.528512292122132,1
17408,1,3.457707311349292,0
14848,1,5.52473542654979,0
102400,1,5.70088037196273,1
836112,1,5.152408741828166,0
1210680,1,6.163285176257647,0
72504,1,6.449641541292197,0
76040,1,7.03042506390074,1
439600,1,6.745621002079327,0
152576,1,7.945079028427346,1
244224,1,7.032612537413324,0
41984,1,6.146631855628158,0
182272,1,7.706833801522737,1
60416,1,7.422603461420249,1
48424,1,6.391832835191006,0
26112,1,5.855875234835425,0
204800,1,6.26267978709975,0
144504,1,6.2430597529224725,0
25232,1,2.8707229543167925,0
352256,1,7.340704033250204,1
251392,1,7.538910575853871,1
73728,0,4.492160831340975,0
183808,1,7.634540572426545,1
228864,1,7.641204348980839,1
139264,1,7.092942212794692,1
33792,1,7.714024795369581,1
262696,1,7.684194793938647,1
113664,1,5.450029726865818,1
110624,1,6.338439623964405,0
265720,1,5.954864220039879,0
19472,1,5.644953677898148,0
303136,1,6.489392076905964,0
423936,1,3.877965145660986,0
90112,1,5.785839384822445,1
55808,1,7.2460669082144,1
147456,1,7.281847254318658,1
58368,1,7.148284468549038,1
63064,1,4.857171088151595,0
255784,1,5.96431490982858,0
135680,1,5.97977213749474,0
81920,1,6.401679015085351,1
458752,1,7.478190245377715,1
76040,1,7.03037752594126,1
128004,1,7.517935065046485,1
229376,1,7.05221123249951,1
40960,1,5.935469199288122,1
669600,1,5.381759483610072,0
238080,1,6.4969279379579765,0
12416,1,3.276880646226773,1
420352,1,7.655425254731973,1
30208,1,6.1317911972548735,0
61968,1,5.766048864963969,0
715004,1,7.867383912264129,1
126976,1,6.031356456606756,1
151552,1,5.735814351602433,1
5632,1,3.773687436121536,0
102400,1,5.700848448313202,1
26112,1,6.06368525984756,0
92672,1,7.649426738469491,1
244224,1,7.978956816549677,1
484648,1,6.051276080668933,0
688128,1,5.505052709977609,0
395776,1,7.746362510645285,1
229376,1,6.962895818325525,1
352256,1,7.773495162308657,1
22400,1,5.02119236626817,0
20480,1,1.828829403381768,0
118272,1,5.33594490377516,1
109056,1,5.752386768614642,1
45056,1,6.152515496629417,0
33792,1,6.487991297374236,1
14336,1,5.579800684491977,0
53248,1,3.84355114145196,0
30720,1,5.373778607627695,1
79872,1,6.176863899687056,1
130144,1,6.866642704098577,1
45336,1,6.486628309552308,0
107008,1,5.969623012138399,1
77824,1,6.007864084863865,1
171520,1,7.009266191389225,1
503808,1,7.650286451579727,1
37376,1,5.215930473447427,0
21008,1,6.107732070628663,0
2333184,1,6.553604151700063,0
113664,1,6.763182218619296,0
417280,1,7.9715553660101,1
23040,1,5.704902063565055,0
57888,1,5.209023769594007,0
45056,1,4.569556153247873,0
285696,1,7.66081234120733,1
55808,1,4.712144813505087,1
117248,1,5.530151284657697,1
2694688,1,5.954264211348551,0
123904,1,5.413136335869182,1
57425,1,5.665364565438659,0
344576,1,7.958429861710307,1
1352184,1,7.989878252987978,0
63488,1,7.917954041816696,1
100352,1,7.194344323787567,0
22016,1,4.211526135399457,1
393216,1,7.746702216949607,1
25600,1,5.375884734403566,1
20480,0,2.9750101047947344,0
58368,1,6.427543526109658,1
9592,1,6.218419557554507,0
22528,1,6.619294505969365,1
93696,1,7.636887331389068,1
66368,1,6.624921543414259,0
38168,1,6.532960432686759,0
3152704,1,4.812042009883777,0
125952,1,5.311185567445046,1
674304,1,6.61786943740303,1
285696,1,7.660665173335807,1
103424,1,5.678265419590337,1
4652048,1,5.871881899370213,0
146944,1,6.426563191896537,1
23040,1,7.58179335261854,1
337408,1,6.3613256228069535,1
2043904,1,6.7140232491769085,0
453968,1,6.288761873555475,0
187392,0,5.605423051052972,0
770048,1,7.4966273634259215,0
61440,1,5.885423539731684,1
92672,1,7.631709085340145,1
194560,1,6.538503136549598,1
48640,1,5.95831039999764,1
160768,1,7.852451397752902,1
14632,1,6.3522341199563375,0
237568,1,6.983116119813735,1
48640,1,6.237901768135293,1
2682880,1,6.450111207186071,0
102400,1,5.700869244545765,1
532352,1,6.067942558655271,0
57856,1,5.888402510104013,0
57344,1,6.426420096800411,1
13312,1,5.694256873681469,0
49696,1,6.464915906938469,0
43616,1,4.458351094570288,0
143872,1,6.703601802070035,1
813848,1,7.493215808303589,0
1060864,1,6.495282368652348,0
47616,1,7.864473553219093,1
76040,1,7.030911205695763,1
100352,1,6.483654581485041,1
65536,1,5.434423454261201,0
513592,1,6.621261947121387,0
1757184,1,6.304769275577537,0
84992,1,6.394715138403151,1
325120,1,6.102639870484266,0
380928,1,5.806906853552145,0
70176,1,5.287188285614856,0
72704,1,5.962632310641873,0
358971,1,7.881733277308722,1
128000,1,6.702646827996814,1
26776462,1,7.999944751636573,0
51200,1,6.451865112580652,0
18432,1,5.596921194472819,0
92976,1,5.984243160584798,0
3431936,1,3.168336095968993,0
335384,1,7.85801332001954,1
98368,1,6.488010584876498,0
145312,1,6.680260706127701,0
432888,1,7.968256936403212,1
174560,1,5.370331939602574,1
44032,1,3.614873415194602,0
144388,1,7.478080007175063,1
24671,1,1.8082390239904271,0
123904,1,5.413140651588606,1
12416,1,3.27455496443046,1
59656,1,5.997066840684885,1
261632,1,5.479310289920489,0
327680,1,5.14989651431394,0
711160,1,6.404122854067464,0
130560,1,7.345480793758104,1
215113,1,7.885788489243617,1
124416,1,6.142385173571721,1
954369,1,7.998547120115348,1
36958,1,4.158184119505624,0
2779136,1,7.996225228462229,1
172032,1,5.699202411663929,0
208896,1,5.693051150303675,1
12416,1,3.2776641648544613,1
57344,1,4.676348319844095,0
15432,1,6.035870155837024,0
26112,1,5.580869497497206,0
118272,1,5.3359466607046,1
247296,1,5.785592179134111,1
289648,1,6.478392226897317,0
26112,1,4.693189830806169,1
107008,1,5.970670441000908,1
92160,1,7.657256681349869,1
41472,1,6.5155845186791055,1
1493608,1,5.571829744732513,0
221184,1,7.213426965069644,1
51200,1,7.188368785858137,1
67160,1,5.141798879628411,0
368128,1,7.687059798068742,1
414208,1,7.860223948971677,1
757760,1,6.442852092377259,0
16496,1,5.606798637890424,0
17008,1,5.482076867346886,0
199169,1,6.429466158298409,1
359424,1,7.576778932128335,1
13824,1,5.227838536448453,0
537088,1,7.848667916633631,1
90112,1,5.69617027950078,1
54392,1,4.924337314956953,0
17408,1,5.859257277356591,1
811552,1,6.504322985854596,0
118784,1,5.489660470087271,1
98304,1,6.000041793598447,1
135251,1,6.349857785505976,0
97320,1,7.5301280455008115,1
105984,1,5.623323575092745,1
66432,1,6.0022796642407625,0
19416,1,6.130704069349324,0
1135136,1,6.3745578070507545,0
2127360,1,6.7560998508620775,0
65536,1,6.248966157193927,0
46592,1,6.103099341845065,1
88064,1,6.044158021391054,1
259584,1,7.751374319877058,1
115712,1,7.019453713773339,0
286720,1,6.133131930993889,0
64512,1,5.777096152279686,0
26624,1,6.698458477714911,0
93184,1,7.656912235883039,1
81920,1,7.151040687969685,0
39248,1,6.124040762644249,0
287232,1,7.565336487748478,1
80896,0,6.271333068109169,0
41472,1,6.457276474083647,1
233984,1,7.019536603773155,0
104960,1,7.454938074291164,1
309760,1,6.632891654259032,0
66464,1,5.848790574162337,0
44032,1,6.752029683587933,1
93696,1,7.636301908606129,1
221184,1,7.788108756717762,1
495616,1,7.422419154356388,1
24696,1,6.448766052154314,0
60526728,1,7.186157468727617,0
216064,1,6.707195156132615,1
15944,1,5.548933672959481,0
194080,1,6.274234263973022,0
123904,1,5.41308304925796,1
111104,1,5.771887772809368,1
23040,1,7.570398662312287,1
6656,1,4.654823932746981,0
180536,0,6.697861963863869,0
332800,1,7.688097803010517,1
114688,1,7.1122071049842726,1
13824,1,7.591007327577619,1
16384,1,6.243546770045969,1
444928,1,7.718383456215469,1
471552,1,7.604856365449854,1
49664,1,6.133201102533388,0
52224,1,3.628560889804422,0
119840,1,6.531603397067356,0
48640,1,6.383510187869672,0
94208,1,7.640457719772941,1
196608,1,7.882166352651328,1
103424,1,5.678234394280114,1
238200,1,6.431091498184913,0
68152,1,6.347586546684606,0
501032,1,7.662188653283359,0
497664,1,7.4314200305559375,1
348160,1,7.695241023822971,1
20992,1,5.226009370237302,1
322048,1,7.726032402158795,1
5632,1,3.9061890875565455,0
44784,0,4.247908164588059,0
1581600,1,7.2479017765821565,0
66560,1,7.723515641732832,1
95616,1,4.575091713885185,0
90624,1,7.737416944158678,1
161792,1,6.163366445647243,0
16384,0,2.411455673138759,0
122880,1,5.325757883399621,1
245760,1,7.558879422128048,1
104448,1,5.579130482510342,1
214992,1,6.427564315405367,0
83968,1,7.784813113577857,1
12416,1,3.2793725200019868,1
188425,1,5.816018363627705,1
16728,1,6.31083459941797,0
2904952,1,7.997965726306521,0
71168,0,6.37364576948068,0
94208,1,7.638748635314746,1
143872,1,7.733391303200183,1
2482176,1,6.2031795592628125,0
212992,1,7.889563630966413,1
92672,1,7.633768658447824,1
104448,1,7.579972276733535,1
130560,1,7.3454563190687745,1
187936,1,6.536336818613687,0
10752,1,4.91872015351962,0
123904,1,5.184973048710219,1
903168,1,5.678902342610677,0
79360,1,6.272232590282404,0
93184,1,7.641265876427696,1
118784,1,5.489665345132724,1
24576,1,5.824228439488164,0
9216,1,5.218210338615901,0
121344,1,6.914474927364027,1
222720,1,6.1193623196141145,0
86560,1,6.990089232612797,0
488448,1,7.823741969972064,1
59656,1,5.996185847778857,1
242208,1,6.4491408198746845,0
93696,1,7.651273317989398,1
348160,1,7.974507816401806,1
325632,1,7.457027421157663,1
340639,1,7.7944773049077405,1
948090,1,7.979547375089302,0
386528,1,6.480247948952724,1
139264,1,7.657868814735142,1
166400,1,7.82549179380575,1
35400,1,4.250410401069141,0
39504,1,4.441545571160205,0
1536,1,3.3530990257730635,0
39968,1,5.486455728874458,0
39173240,1,7.96779134501415,0
250368,1,4.775720125655278,1
103424,1,5.678312573250469,1
12416,1,3.2735995004508824,1
118784,1,5.466163230859658,1
131536,1,7.117246912106646,0
18944,1,5.964368273610743,1
398336,1,2.8362932620506487,0
213520,1,6.3685160375714265,0
118784,1,5.636153764423963,1
94208,1,7.641924856078211,1
20560,1,6.508012752479574,0
9166336,1,6.391189867500084,0
45568,1,7.595926061851135,1
147456,1,7.281823694685994,1
1869122,1,7.986126996802916,0
465408,1,7.609628943660242,1
381952,1,7.941612370449071,1
5660176,1,7.999182107884598,0
757760,1,6.299342969154069,0
16051496,1,7.99995610661388,0
248832,1,7.507870314036039,1
103424,1,5.921048698964161,1
337408,1,7.791390999165682,1
7752897,1,7.999514614974547,0
13424,1,6.625489090688444,0
67128,1,6.830861125684814,0
497152,1,6.35407119399466,0
179200,1,7.745073434699671,1
19472,1,5.678257225836411,0
34872,1,6.443961855190649,0
36817784,1,7.999913490870999,0
124928,1,7.183964450730286,1
84992,1,7.268687934326737,1
46648,1,6.224647238512582,0
230000,1,6.26806801848177,0
2014808,0,6.630389016722848,0
106496,1,4.967134399031328,0
57888,1,4.963565009253293,0
379392,1,7.476832411527556,1
36864,1,6.172096775539384,1
3501568,1,6.4269201657825175,0
4096,1,3.7769087630411695,0
178688,1,7.50842612787425,1
196608,1,5.794586584673394,1
619520,1,7.857784134068164,1
45568,1,6.869563640133107,1
176656,1,5.908642345866442,0
606848,1,7.77588156957005,0
60285,1,7.47948903246056,1
28160,1,7.709962588129438,1
388308,1,7.576739643218101,1
94208,1,7.640594937850773,1
118272,1,5.23102411246554,1
491520,1,6.916697862569885,0
56832,1,5.559385556882086,1
48640,1,6.176314502364104,1
82040,1,3.7212885081160327,0
27136,1,6.155276308437409,1
187216,1,6.394658158151978,0
7168,1,4.342843218607235,0
26736,1,6.3891991208657695,0
237568,1,6.506136014009264,0
278528,1,6.533547640202612,1
105472,1,5.627868709398092,1
459264,1,7.730955706125445,1
67072,1,7.21774677961397,1
245120,1,6.469242662868859,0
113664,1,5.450082246768388,1
26112,1,6.029088742416098,0
58272,1,5.944411003606763,0
349520,1,6.293004769904331,0
81920,1,6.406652594476904,1
169472,1,7.25520679166106,1
93184,1,7.638158990287105,1
921600,1,6.416432679866665,0
368640,1,7.371155826911072,1
510464,1,6.644791975008467,1
94208,1,7.638285870342471,1
214016,1,7.83271957007779,1
7584768,1,7.999628640844302,0
73728,0,4.427719478412218,0
358352,1,7.860323376309452,0
15944,1,5.63160366200358,0
611840,1,6.402226514213205,0
226304,1,6.675668877371783,1
25088,1,5.8573307682707005,1
612352,1,7.691298486679421,1
1082144,1,6.68916087107663,0
249856,1,7.582367246995282,1
100352,1,6.560904565671228,1
397312,1,5.936149460050128,0
641536,1,6.504376756975137,0
77312,1,6.540049200957024,0
94720,1,7.602417364943605,1
610304,1,6.437278126005715,1
86016,1,5.261950595937107,0
109056,1,6.465358413863567,0
708608,1,6.628181710692616,0
1024840,1,6.901529937837507,0
85504,1,6.201615244484298,1
123392,1,7.506795737329464,1
145408,1,7.896591528746095,1
2222800,1,6.666601178179902,0
4017664,1,3.7551118400503207,0
25088,1,5.721367198139314,1
12416,1,3.2775024453248807,1
41472,1,5.733918943171374,0
26624,1,6.90054605596498,1
64512,1,6.285139527826817,0
231424,1,6.892141249246255,1
371568,1,6.239370409061038,0
585728,1,5.836271570347573,1
130560,1,7.924758503683546,1
147456,1,7.281813869737472,1
125952,1,5.311161647497878,1
146944,1,7.351484996267511,1
205448,1,6.368347945365613,0
16776,1,5.292003037922989,0
2318336,1,5.499811760156907,0
305680,1,7.241831037837533,1
258592,1,6.321866252883023,0
38400,1,6.852753701715054,1
35328,1,6.161423444644489,0
78848,1,6.338919609674788,1
246384,1,6.487537516074828,0
117760,1,5.227797699755401,1
30208,1,5.641810202405011,0
95776,1,6.461892840685813,0
652800,1,7.986125242696043,1
13312,1,5.590941504029805,0
119312,1,6.28970188099474,0
241664,1,7.617568478647056,1
8007680,1,5.073454260481641,0
1136664,1,7.990430327953658,0
359424,1,7.576778789132972,1
226304,1,6.679454907545164,1
623912,1,5.982751927889889,0
96256,1,6.322822641008918,1
18960,1,5.713804109241357,0
122488,1,5.985207913174087,0
32768,1,5.897634267343867,1
18944,1,5.51342529133424,1
105592,1,6.2691836129900125,0
4298240,1,4.991560476478488,0
12416,1,3.2759006041355163,1
129024,1,7.461728168899824,1
118784,1,5.489731879420496,1
51712,1,5.409666119520105,1
69120,1,6.9066687451633735,1
147456,1,7.650765177020787,1
31064,1,6.247726281166907,0
26112,1,7.285884257022933,1
6144,1,2.5279399066759565,0
158472,1,6.493772826247612,0
103424,1,5.678270631444966,1
141824,1,7.475073732417988,1
93696,1,7.652762586888211,1
225280,1,5.531738445318675,1
319488,1,6.171083817241039,0
284672,1,5.5748317057230805,0
165432,1,7.169486169710504,0
65832,1,6.306273945873634,0
12416,1,3.275653833887484,1
102912,1,5.053001590310156,1
13827200,1,7.887947573515314,0
420864,1,7.72043379866016,1
237919,1,7.9830513641569345,1
543304,1,5.782563056600525,0
94208,1,7.640496169730777,1
20992,1,5.85758170134648,0
30208,0,4.420740200137153,0
190464,1,7.673720462608503,1
2405376,1,7.9771732746447395,1
4660231,1,7.990603411464968,1
507904,1,5.685671047104671,0
173952,1,6.396898330725928,0
8192,1,5.152309985885685,0
1142784,1,5.877337983204312,0
146944,1,7.351514201916785,1
321536,1,7.727311443688153,1
2035712,1,6.169545536092531,0
67072,1,6.256358789474464,0
19472,1,5.674803532524198,0
98304,1,5.297879360636171,1
1083216,1,6.383830985258164,0
16968,1,5.817304614286795,0
94208,1,7.609504808733797,1
312320,1,6.618136800793744,0
96256,1,6.419253877329099,1
445768,0,6.719244397681727,0
200704,1,5.963908665274413,0
122880,1,5.325773838366961,1
139776,1,6.446071485951,0
93184,1,7.651905273100595,1
601088,1,7.703427502140108,1
142340,1,7.445836244326696,1
97280,1,6.549748691397371,0
1615872,1,7.432148950240226,1
80384,1,6.34417312157296,1
104448,1,5.57911553577423,1
1181520,1,6.627551562976901,0
2431392,1,6.52775755978131,0
102400,1,5.700878182795105,1
168448,1,7.883351160479259,1
376832,1,7.791494613347325,1
24576,1,5.615366147535276,1
185856,1,6.141389810482341,0
152064,1,7.87795375661164,1
378880,1,6.418868053679672,0
94208,1,7.640375598131892,1
110832,1,5.856134160895646,0
113664,1,5.450103548612877,1
546816,1,7.800830192021299,1
159264,1,7.962931497931673,1
64096,1,3.849909392036559,0
7311176,1,7.994220687036549,0
13312,1,5.515421756831186,0
636960,1,6.446249704129296,0
125952,1,5.31119697135246,1
333312,1,6.459683432858707,0
56320,1,6.103308717940585,0
56320,1,7.787061322332411,1
95232,1,7.603163892377923,1
129024,1,6.0752580879115605,1
130048,1,7.403716532244116,1
24064,1,7.546857921316285,1
103424,1,5.678191206325042,1
1383936,1,6.518092353289712,0
6656,1,4.1458421681327176,0
964616,1,6.240612687213273,0
55296,1,7.26832532449164,1
140800,1,7.328279005276509,1
750592,1,5.349603947241185,1
93696,1,7.652311742211727,1
57344,1,6.425307002505447,1
257536,1,6.929555859388388,0
22528,1,6.608569905525141,1
235008,1,7.333925137457138,1
179200,1,7.47837285838334,1
70656,1,7.10211903903085,1
93696,1,7.637014773233258,1
18432,1,7.550428293632517,1
200836,1,6.052605648603857,0
37888,1,5.947546705689367,0
52224,1,5.801533143910576,0
20815752,1,7.975892405267641,0
13896,1,6.200458924410174,0
3031040,1,6.7135838725199,0
104448,1,6.293481085786223,0
184320,1,7.7589008538287505,1
19984,1,6.096718849689639,0
145920,1,6.456275157340077,0
208720,1,6.353670771533527,0
51320,1,4.983024756439078,0
121856,1,5.52161901256792,1
135680,1,7.060722004078004,0
15360,1,4.869307433165713,0
487424,1,6.408566375114996,0
237568,1,4.482953372607981,1
195072,1,6.967204334511235,1
1619968,1,6.444810356644981,0
209408,1,6.687698948634717,1
246400,1,6.536046098302684,0
587776,1,6.945427802076392,0
47975,1,6.870306922401024,1
34176,1,4.620352063949811,0
24576,1,5.993422288921339,1
93696,1,7.636288927466606,1
78848,1,6.346685150945782,1
92160,1,7.659271942097026,1
352256,1,6.144121399625664,0
44032,1,6.68117351004374,1
184320,1,7.411030790814187,1
45056,1,4.478511780259282,0
140856,1,6.205107875559365,0
1971200,1,5.9994884135012,0
98304,1,5.7746330480367245,0
79360,1,6.302757381159356,1
319488,1,7.537236853285635,1
127488,1,6.35654078716371,0
47104,1,5.78654497037042,0
12416,1,3.28044346806591,1
163840,1,6.982760215399289,1
92160,1,6.592265760782814,1
290816,1,7.857777347269989,1
129536,1,6.270522714113349,1
93696,1,7.622403238851685,1
64512,0,6.309536623803135,0
33792,1,5.916103048927476,0
610304,1,6.2640254765203,0
175104,1,5.230396306745502,1
482640,1,6.303631777994551,0
5960944,1,7.9914962533217855,0
197632,1,7.969827761065426,1
121856,1,7.565575662095952,1
16896,1,5.377824529164745,0
61952,1,6.422375479373193,0
342016,1,7.541578054544265,1
67584,1,7.271917162092017,1
47104,1,7.868936535812853,1
307200,1,6.09027088681724,0
2406400,1,7.976988181793239,1
288261,1,7.516075409326853,1
234496,1,7.987215824593512,1
885064,1,6.82078193722454,0
122880,1,6.262019195295662,1
59656,1,5.99643733271982,1
50432,1,5.777440669398432,0
15776,1,6.134724252546187,0
432640,1,7.0822424020642405,1
155648,1,5.945432603783553,1
72272,1,4.987025976690074,0
73728,1,6.477953396265479,1
9032,1,7.154084223944742,1
245408,1,6.788350700626589,0
758784,1,7.200157661623213,0
60928,1,6.827450315363117,1
40448,1,7.083554149571877,1
105984,1,5.646803367416158,1
94208,1,7.639572555690849,1
114176,1,5.578428981936007,1
197632,1,6.263058352116086,0
12912,1,6.614993703655453,0
274944,1,5.293127147560032,0
484864,1,7.864538528352561,1
569344,1,7.719973698176739,1
317952,1,7.951847540322369,1
96256,1,7.623610526658274,1
95232,1,7.60403596255722,1
75576,1,6.803076142524645,0
2048,1,3.509925252182079,0
4379984,1,6.357205825289789,0
327168,1,7.757108128542295,1
59904,1,5.337073102201537,0
17920,1,5.6028747583343685,0
9728,1,4.619970239787941,0
103424,1,5.678278461585915,1
69632,1,4.887872165945844,1
266240,1,6.239409355425987,0
92672,1,7.664168188684338,1
23848,1,6.3651194258923525,0
380928,1,5.676447269344966,0
598016,1,3.669441944547616,0
510976,1,7.759201892908693,1
503808,1,7.807504594304853,1
84480,1,5.997764261079988,0
123904,1,5.413140279935223,1
338480,1,7.92718888343046,1
92160,1,7.659399008001774,1
125807,1,7.785932009158741,1
14920,1,6.026538005962199,0
40960,1,4.215697314194899,0
103424,1,5.678291433974014,1
220672,1,6.561872068877212,0
93184,1,7.636523303416198,1
16384,1,5.623232041400513,0
795256,1,6.700600026768174,0
172032,1,5.893919234093009,0
93184,1,7.627925951788192,1
254976,1,6.702417525756464,0
56832,1,5.319517283836251,1
199168,1,5.092195678747916,0
65536,1,4.78122382199895,1
423424,1,6.6619213620929125,1
1853440,1,6.70894741507752,0
25600,1,4.593475650579844,1
115712,1,5.9030597479487605,0
258576,1,6.236389186478091,0
93696,1,7.632469996342273,1
59656,1,5.99653818125959,1
68096,1,6.465224988083873,0
958288,1,6.747856948225971,0
91568,1,6.019511473696272,0
103424,1,5.645070994428018,1
11776,1,5.00135989364926,0
176471,1,7.354448104447442,1
826232,1,6.57022576867775,0
48128,1,5.545531401431807,0
208896,1,6.508740067356359,1
757008,1,6.499453463468963,0
10363392,1,7.999642122266544,0
118784,1,5.489653855487076,1
1361920,1,6.378147896108979,0
135680,1,6.685005493743721,1
25600,1,5.380209323573245,1
260096,1,7.897530476015334,1
25600,1,5.434104021231023,1
374096,1,6.480437020218346,0
137216,1,5.580222162065139,0
15696,1,7.834001092156902,1
62464,0,5.491389106102531,0
12416,1,3.2754765222366733,1
93696,1,7.637834713164285,1
11776,1,7.401813664832448,1
327680,1,7.376649263100893,1
320512,1,7.916966468958799,1
118272,1,5.2310370647260696,1
172032,1,7.856626559112988,1
43008,1,6.632707333496808,1
18944,1,5.097837963285998,1
88677010,1,7.9999834855084195,0
207736,1,6.14541983332497,0
2310088,1,7.995647325617417,0
290576,1,6.60949264940801,0
90112,1,6.460750822367722,1
103424,1,5.6467245731983295,1
14848,1,5.558398905057824,0
139264,1,7.109031254731355,1
118784,1,5.636178129685998,1
127488,1,7.523055171187989,1
150528,1,6.890806921770682,0
50688,1,6.000813728367784,0
142340,1,7.466986194216069,1
287232,1,6.762924280965605,0
114176,1,7.007311503930872,0
304640,1,6.8238684965925085,0
92672,1,7.665236215732375,1
60928,1,5.841892196351863,0
100120,1,6.345959891984059,0
273408,1,7.543026262752871,1
277784,1,6.552501216241038,0
88064,1,6.443506288672002,1
93184,1,7.639533260680896,1
18432,1,5.433045392529007,1
125952,1,5.311125406990774,1
41703,1,7.306686828798508,1
26624,1,5.885782691365256,1
9728,1,5.11261462670603,0
50176,1,7.381660429637406,1
159744,1,7.907744284186465,1
118272,1,5.231075231704068,1
83968,1,7.444101568917106,1
76040,1,7.03144342998713,1
118272,1,5.2310194646406005,1
247808,1,7.957858698443873,1
1575800,1,5.173997671163008,0
66064,1,6.013575722612347,0
63488,1,6.871178753336795,1
17408,1,5.46902760479932,1
188416,1,5.481215058794246,1
344576,1,7.491991033693639,1
8166912,1,6.7479940001790295,0
92672,1,7.663483672868588,1
118272,1,5.230998971122357,1
71168,1,7.1482003565334455,1
202328,1,6.309565564961851,0
100352,1,6.98158307413632,0
79872,1,6.476629471177781,0
12416,1,3.279695013529427,1
1236336,1,6.28319467474574,0
27456,1,6.785999489098711,0
105472,1,5.627921651454394,1
391216,1,7.712811016974251,1
344480,1,5.763535582687554,0
9728,1,3.526027440929542,0
93696,1,7.619909953410799,1
10746952,1,7.951454206132202,0
8192,1,6.000079208607526,1
177152,1,6.520159559664156,0
221184,1,6.994795688228862,1
136976,1,6.969238655642066,1
151040,1,7.155057915059373,1
33410,1,7.61302880565435,1
667648,1,7.776609504663098,1
54568,1,5.200540844217668,0
192512,1,6.536732480536792,0
40960,1,4.287095934363946,0
200192,1,7.710260049620156,1
10752,1,4.816311746096219,0
218624,1,6.056108795410492,0
90656,1,5.513587030485128,0
113664,1,5.45008681712308,1
26112,1,4.677655545765092,1
73728,1,6.959375321768346,1
18944,1,5.571749623660105,1
30040,1,6.148704305326722,0
125440,1,5.336777779465104,1
194560,1,7.855176884619371,1
122880,1,6.442776959751283,1
25088,1,5.833057804197462,1
65536,1,4.775239053598314,1
98304,1,4.765315305275661,0
149504,1,7.728898009377426,1
121856,1,7.503858563798874,1
154440,1,6.316178846813486,0
16384,1,5.981046517984082,0
442368,1,5.56080239837926,0
78848,1,6.344937413948832,1
103424,1,5.6782868666912725,1
201728,1,4.192582317528461,1
196432,1,6.123905911568727,0
16384,1,2.901767630428808,0
69120,1,7.140149252564187,1
146464,1,6.56894884768166,0
29696,1,5.308471672216405,0
11776,1,5.167724177407922,0
343040,1,6.84971936391724,1
31616,1,6.067108620217144,0
60416,1,7.880369446838903,1
